Ibge;UF;name;longitude;latitude;region
3171303;MG;Vicosa;-428.794.773.757;-20.752.072.007;Zona da Mata
3171402;MG;Vieiras;-422.458.035.423;-208.653.406.932;Zona da Mata
3171501;MG;Mathias Lobato;-419.233.604.609;-185.795.889.083;Vale do Rio Doce
3171600;MG;Virgem da Lapa;-423.432.810.666;-16.802.148.857;Jequitinhonha
3171709;MG;Virginia;-45.095.425.163;-223.369.720.668;Sul/Sudoeste de Minas
3171808;MG;Virginopolis;-427.148.044.703;-188.251.403.925;Vale do Rio Doce
3171907;MG;Virgolandia;-423.108.100.373;-184.760.617.048;Vale do Rio Doce
3172004;MG;Visconde do Rio Branco;-42.839.389.391;-210.119.895.771;Zona da Mata
3172103;MG;Volta Grande;-425.412.849.474;-217.707.111.492;Zona da Mata
3172202;MG;Wenceslau Braz;-453.567.739.531;-225.290.130.397;Sul/Sudoeste de Minas
3200102;ES;Afonso Claudio;-411.254.597.172;-200.770.400.099;Central Esprito-Santense
3200136;ES;Aguia Branca;-407.366.381.674;-189.873.613.695;Noroeste Esprito-Santense
3200169;ES;Agua Doce do Norte;-409.764.559.119;-185.455.464.913;Noroeste Esprito-Santense
3200201;ES;Alegre;-415.364.883.188;-207.632.651.351;Sul Esprito-Santense
3200300;ES;Alfredo Chaves;-407.600.496.464;-206.303.475.372;Central Esprito-Santense
3200359;ES;Alto Rio Novo;-410.186.843.433;-190.574.996.056;Noroeste Esprito-Santense
3200409;ES;Anchieta;-406.476.589.422;-208.056.132.242;Central Esprito-Santense
3200508;ES;Apiaca;-415.633.797.609;-211.564.478.853;Sul Esprito-Santense
3200607;ES;Aracruz;-402.762.233.764;-198.232.777.404;Litoral Norte Esprito-Santense
3200706;ES;Atilio Vivacqua;-411.912.419.095;-209.158.966.202;Sul Esprito-Santense
3200805;ES;Baixo Guandu;-410.120.677.359;-195.142.461.286;Noroeste Esprito-Santense
3200904;ES;Barra de Sao Francisco;-40.890.398.624;-187.590.890.533;Noroeste Esprito-Santense
3201001;ES;Boa Esperanca;-403.029.556.431;-185.387.151.622;Noroeste Esprito-Santense
3201100;ES;Bom Jesus do Norte;-416.758.105.078;-211.293.417.884;Sul Esprito-Santense
3201159;ES;Brejetuba;-412.896.765.285;-201.570.341.862;Central Esprito-Santense
3201209;ES;Cachoeiro de Itapemirim;-411.119.188.104;-208.501.123.497;Sul Esprito-Santense
3201308;ES;Cariacica;-403.905.591.047;-202.946.777.965;Central Esprito-Santense
3201407;ES;Castelo;-41.202.212.704;-206.020.650.861;Sul Esprito-Santense
3201506;ES;Colatina;-40.630.317.554;-195.362.700.836;Noroeste Esprito-Santense
3201605;ES;Conceicao da Barra;-397.274.744.194;-185.984.623.009;Litoral Norte Esprito-Santense
3201704;ES;Conceicao do Castelo;-412.453.480.412;-203.655.811.138;Central Esprito-Santense
3201803;ES;Divino de Sao Lourenco;-416.799.763.283;-206.204.706.519;Sul Esprito-Santense
3201902;ES;Domingos Martins;-406.593.963.546;-203.642.385.224;Central Esprito-Santense
3202009;ES;Dores do Rio Preto;-418.495.773.625;-206.928.939.053;Sul Esprito-Santense
3202108;ES;Ecoporanga;-408.300.811.593;-183.752.523.795;Noroeste Esprito-Santense
3202207;ES;Fundao;-40.403.765.444;-199.334.471.177;Litoral Norte Esprito-Santense
3202256;ES;Governador Lindenberg;-404.577.660.614;-192.528.074.444;Noroeste Esprito-Santense
3202306;ES;Guacui;-416.794.962.927;-207.753.378.053;Sul Esprito-Santense
3202405;ES;Guarapari;-404.950.210.195;-206.659.745.796;Central Esprito-Santense
3202454;ES;Ibatiba;-415.072.079.995;-202.340.203.463;Sul Esprito-Santense
3202504;ES;Ibiracu;-403.716.661.789;-198.318.799.981;Litoral Norte Esprito-Santense
3202553;ES;Ibitirama;-416.594.124.009;-205.387.309.666;Sul Esprito-Santense
3202603;ES;Iconha;-408.112.210.453;-207.971.447.539;Central Esprito-Santense
3202652;ES;Irupi;-416.475.278.615;-203.485.970.393;Sul Esprito-Santense
3202702;ES;Itaguacu;-408.565.984.866;-198.025.077.112;Central Esprito-Santense
3202801;ES;Itapemirim;-408.361.451.168;-210.110.996.273;Sul Esprito-Santense
3202900;ES;Itarana;-408.797.910.822;-19.872.348.006;Central Esprito-Santense
3203007;ES;Iuna;-415.328.886.935;-203.485.995.138;Sul Esprito-Santense
3203056;ES;Jaguare;-400.861.409.924;-189.004.359.095;Litoral Norte Esprito-Santense
3203106;ES;Jeronimo Monteiro;-414.029.345.745;-207.976.978.983;Sul Esprito-Santense
3203130;ES;Joao Neiva;-403.808.804.853;-197.529.585.989;Litoral Norte Esprito-Santense
3203163;ES;Laranja da Terra;-410.552.443.545;-198.986.934.504;Central Esprito-Santense
3203205;ES;Linhares;-400.653.057.987;-193.981.059.345;Litoral Norte Esprito-Santense
3203304;ES;Mantenopolis;-411.177.374.788;-188.611.789.662;Noroeste Esprito-Santense
3203320;ES;Marataizes;-408.301.872.857;-210.429.962.753;Sul Esprito-Santense
3203346;ES;Marechal Floriano;-406.803.834.329;-20.426.708.592;Central Esprito-Santense
3203353;ES;Marilandia;-405.509.510.036;-194.128.127.578;Noroeste Esprito-Santense
3203403;ES;Mimoso do Sul;-413.644.252.659;-210.653.735.082;Sul Esprito-Santense
3203502;ES;Montanha;-403.634.208.796;-181.268.566.472;Litoral Norte Esprito-Santense
3203601;ES;Mucurici;-405.179.268.365;-180.972.363.796;Litoral Norte Esprito-Santense
3203700;ES;Muniz Freire;-414.175.137.804;-204.565.455.935;Sul Esprito-Santense
3203809;ES;Muqui;-413.462.139.984;-209.536.923.095;Sul Esprito-Santense
3203908;ES;Nova Venecia;-40.401.547.877;-187.129.060.016;Noroeste Esprito-Santense
3204005;ES;Pancas;-408.560.031.007;-192.244.197.861;Noroeste Esprito-Santense
3204054;ES;Pedro Canario;-399.549.369.519;-182.971.915.039;Litoral Norte Esprito-Santense
3204104;ES;Pinheiros;-402.177.280.802;-184.133.233.436;Litoral Norte Esprito-Santense
3204203;ES;Piuma;-407.279.809.404;-208.376.088.997;Central Esprito-Santense
3204252;ES;Ponto Belo;-405.381.337.771;-181.291.260.855;Litoral Norte Esprito-Santense
3204302;ES;Presidente Kennedy;-410.518.956.306;-211.001.484.085;Sul Esprito-Santense
3204351;ES;Rio Bananal;-403.224.784.283;-192.770.864.859;Litoral Norte Esprito-Santense
3204401;ES;Rio Novo do Sul;-409.362.283.555;-208.645.861.497;Central Esprito-Santense
3204500;ES;Santa Leopoldina;-405.332.096.123;-200.988.906.925;Central Esprito-Santense
3204559;ES;Santa Maria de Jetiba;-407.416.178.006;-200.288.140.582;Central Esprito-Santense
3204609;ES;Santa Teresa;-405.989.977.217;-199.377.143.169;Central Esprito-Santense
3204658;ES;Sao Domingos do Norte;-406.218.777.327;-1.914.816.851;Noroeste Esprito-Santense
3204708;ES;Sao Gabriel da Palha;-405.295.995.076;-190.219.647.532;Noroeste Esprito-Santense
3204807;ES;Sao Jose do Calcado;-416.560.878.498;-210.261.302.467;Sul Esprito-Santense
3204906;ES;Sao Mateus;-398.582.005.956;-187.184.469.679;Litoral Norte Esprito-Santense
3204955;ES;Sao Roque do Canaa;-406.431.387.555;-197.253.072.048;Central Esprito-Santense
3205002;ES;Serra;-402.752.170.367;-201.567.698.424;Central Esprito-Santense
3205010;ES;Sooretama;-400.964.908.071;-191.919.496.279;Litoral Norte Esprito-Santense
3205036;ES;Vargem Alta;-410.071.483.602;-206.716.781.988;Sul Esprito-Santense
3205069;ES;Venda Nova do Imigrante;-411.290.532.111;-203.315.181.774;Central Esprito-Santense
3205101;ES;Viana;-404.956.243.355;-203.908.625.112;Central Esprito-Santense
3205150;ES;Vila Pavao;-406.024.114.108;-186.208.034.523;Noroeste Esprito-Santense
3205176;ES;Vila Valerio;-403.905.897.774;-189.936.174.389;Noroeste Esprito-Santense
3205200;ES;Vila Velha;-402.939.566.369;-203.383.741.042;Central Esprito-Santense
3205309;ES;Vitoria;-403.222.087.267;-203.201.537.929;Central Esprito-Santense
3300100;RJ;Angra dos Reis;-443.196.272.623;-230.091.159.353;Sul Fluminense
3300159;RJ;Aperibe;-421.049.166.541;-216.194.217.698;Noroeste Fluminense
3300209;RJ;Araruama;-423.410.960.232;-228.774.383.874;Baixadas
3300225;RJ;Areal;-431.010.698.052;-222.369.120.036;Centro Fluminense
3300233;RJ;Armacao dos Buzios;-418.877.494.681;-227.577.637.929;Baixadas
3300258;RJ;Arraial do Cabo;-420.283.359.676;-229.676.382.776;Baixadas
3300308;RJ;Barra do Pirai;-438.284.524.538;-224.695.962.921;Sul Fluminense
3300407;RJ;Barra Mansa;-441.724.313.737;-225.453.011.339;Sul Fluminense
3300456;RJ;Belford Roxo;-433.996.249.708;-227.645.559.675;Metropolitana do Rio de Janeiro
3300506;RJ;Bom Jardim;-424.172.114.823;-221.533.052.283;Centro Fluminense
3300605;RJ;Bom Jesus do Itabapoana;-41.677.679.795;-211.344.974.419;Noroeste Fluminense
3300704;RJ;Cabo Frio;-420.200.748.019;-228.807.646.671;Baixadas
3300803;RJ;Cachoeiras de Macacu;-426.631.643.573;-224.675.708.722;Metropolitana do Rio de Janeiro
3300902;RJ;Cambuci;-419.086.360.047;-215.772.767.097;Noroeste Fluminense
3300936;RJ;Carapebus;-416.640.105.959;-221.825.947.274;Norte Fluminense
3300951;RJ;Comendador Levy Gasparian;-432.172.237.156;-220.333.589.384;Centro Fluminense
3301009;RJ;Campos dos Goytacazes;-413.304.764.919;-217.518.986.321;Norte Fluminense
3301108;RJ;Cantagalo;-42.365.977.599;-219.818.398.588;Centro Fluminense
3301157;RJ;Cardoso Moreira;-416.132.963.462;-214.961.573.567;Norte Fluminense
3301207;RJ;Carmo;-426.097.176.407;-219.293.117.801;Centro Fluminense
3301306;RJ;Casimiro de Abreu;-422.042.105.444;-224.795.365.026;Baixadas
3301405;RJ;Conceicao de Macabu;-418.677.585.057;-220.878.715.265;Norte Fluminense
3301504;RJ;Cordeiro;-423.630.305.379;-220.277.765.631;Centro Fluminense
3301603;RJ;Duas Barras;-425.150.976.315;-220.589.060.899;Centro Fluminense
3301702;RJ;Duque de Caxias;-433.098.880.717;-227.852.532.497;Metropolitana do Rio de Janeiro
3301801;RJ;Engenheiro Paulo de Frontin;-43.679.476.829;-225.436.846.647;Metropolitana do Rio de Janeiro
3301850;RJ;Guapimirim;-429.783.297.043;-225.195.957.941;Metropolitana do Rio de Janeiro
3301876;RJ;Iguaba Grande;-422.221.245.423;-228.390.569.837;Baixadas
3301900;RJ;Itaborai;-428.603.434.262;-227.458.630.174;Metropolitana do Rio de Janeiro
3302007;RJ;Itaguai;-437.750.406.349;-228.712.507.684;Metropolitana do Rio de Janeiro
3302056;RJ;Italva;-416.909.647.605;-21.425.103.278;Noroeste Fluminense
3302106;RJ;Itaocara;-420.777.295.246;-216.705.026.733;Noroeste Fluminense
3302205;RJ;Itaperuna;-418.862.031.767;-212.105.910.848;Noroeste Fluminense
3302254;RJ;Itatiaia;-445.627.719.942;-224.970.145.997;Sul Fluminense
3302270;RJ;Japeri;-43.653.785.801;-226.448.185.711;Metropolitana do Rio de Janeiro
3302304;RJ;Laje do Muriae;-421.311.744.192;-212.057.208.352;Noroeste Fluminense
3302403;RJ;Macae;-417.750.642.855;-223.687.049.744;Norte Fluminense
3302452;RJ;Macuco;-422.570.738.797;-219.902.295.051;Centro Fluminense
3302502;RJ;Mage;-430.402.461.327;-226.543.487.574;Metropolitana do Rio de Janeiro
3302601;RJ;Mangaratiba;-440.411.265.454;-229.617.119.412;Metropolitana do Rio de Janeiro
3302700;RJ;Marica;-428.198.241.148;-229.169.553.374;Metropolitana do Rio de Janeiro
3302809;RJ;Mendes;-437.214.868.877;-225.174.226.019;Metropolitana do Rio de Janeiro
3302858;RJ;Mesquita;-434.292.237.631;-227.680.879.226;Metropolitana do Rio de Janeiro
3302908;RJ;Miguel Pereira;-434.746.761.215;-224.554.266.084;Metropolitana do Rio de Janeiro
3303005;RJ;Miracema;-421.984.114.072;-214.111.632.992;Noroeste Fluminense
3303104;RJ;Natividade;-419.764.403.133;-21.043.756.989;Noroeste Fluminense
3303203;RJ;Nilopolis;-434.166.099.809;-228.075.142.239;Metropolitana do Rio de Janeiro
3303302;RJ;Niteroi;-430.758.231.673;-228.964.523.851;Metropolitana do Rio de Janeiro
3303401;RJ;Nova Friburgo;-42.532.771.263;-222.864.614.592;Centro Fluminense
3303500;RJ;Nova Iguacu;-434.503.453.299;-227.598.348.263;Metropolitana do Rio de Janeiro
3303609;RJ;Paracambi;-43.709.384.563;-226.097.271.621;Metropolitana do Rio de Janeiro
3303708;RJ;Paraiba do Sul;-432.895.444.648;-221.619.815.422;Centro Fluminense
3303807;RJ;Paraty;-44.710.858.502;-232.194.136.073;Sul Fluminense
3303856;RJ;Paty do Alferes;-434.248.709.167;-224.274.146.332;Metropolitana do Rio de Janeiro
3303906;RJ;Petropolis;-431.773.365.767;-22.510.598.612;Metropolitana do Rio de Janeiro
3303955;RJ;Pinheiral;-44.000.354.557;-225.156.739.858;Sul Fluminense
3304003;RJ;Pirai;-438.993.511.858;-226.287.569.098;Sul Fluminense
3304102;RJ;Porciuncula;-420.401.563.585;-20.962.607.627;Noroeste Fluminense
3304110;RJ;Porto Real;-44.296.900.735;-224.329.484.238;Sul Fluminense
3304128;RJ;Quatis;-442.627.113.016;-224.099.186.617;Sul Fluminense
3304144;RJ;Queimados;-435.556.695.471;-227.174.304.901;Metropolitana do Rio de Janeiro
3304151;RJ;Quissama;-414.725.094.001;-221.066.401.655;Norte Fluminense
3304201;RJ;Resende;-444.436.134.229;-224.711.835.861;Sul Fluminense
3304300;RJ;Rio Bonito;-426.259.978.412;-227.112.715.026;Metropolitana do Rio de Janeiro
3304409;RJ;Rio Claro;-441.394.056.377;-22.731.726.834;Sul Fluminense
3304508;RJ;Rio das Flores;-435.764.329.481;-221.718.622.438;Sul Fluminense
3304524;RJ;Rio das Ostras;-419.369.671.272;-225.239.411.858;Baixadas
3304557;RJ;Rio de Janeiro;-43.227.875.125;-228.766.521.182;Metropolitana do Rio de Janeiro
3304607;RJ;Santa Maria Madalena;-420.144.449.928;-219.660.944.707;Centro Fluminense
3304706;RJ;Santo Antonio de Padua;-421.779.115.575;-215.359.771.209;Noroeste Fluminense
3304755;RJ;Sao Francisco de Itabapoana;-411.177.197.286;-214.801.381.323;Norte Fluminense
3304805;RJ;Sao Fidelis;-417.555.923.123;-216.436.265.466;Norte Fluminense
3304904;RJ;Sao Goncalo;-43.032.335.062;-22.829.547.313;Metropolitana do Rio de Janeiro
3305000;RJ;Sao Joao da Barra;-410.503.481.455;-216.404.577.524;Norte Fluminense
3305109;RJ;Sao Joao de Meriti;-43.371.884.603;-228.023.308.086;Metropolitana do Rio de Janeiro
3305133;RJ;Sao Jose de Uba;-419.412.319.414;-213.602.211.098;Noroeste Fluminense
3305158;RJ;Sao Jose do Vale do Rio Preto;-429.233.683.013;-221.497.395.105;Metropolitana do Rio de Janeiro
3305208;RJ;Sao Pedro da Aldeia;-421.035.286.702;-228.372.031.948;Baixadas
3305307;RJ;Sao Sebastiao do Alto;-421.302.196.785;-219.544.634.109;Centro Fluminense
3305406;RJ;Sapucaia;-429.141.753.605;-219.939.558.652;Centro Fluminense
3305505;RJ;Saquarema;-4.249.669.405;-22.931.127.416;Baixadas
3305554;RJ;Seropedica;-437.019.252.212;-22.743.011.068;Metropolitana do Rio de Janeiro
3305604;RJ;Silva Jardim;-423.898.259.274;-226.543.301.984;Baixadas
3305703;RJ;Sumidouro;-426.786.255.811;-220.506.694.108;Centro Fluminense
3305752;RJ;Tangua;-427.211.719.484;-227.339.374.343;Metropolitana do Rio de Janeiro
3305802;RJ;Teresopolis;-429.629.567.139;-224.090.049.456;Metropolitana do Rio de Janeiro
3305901;RJ;Trajano de Morais;-420.548.152.486;-220.613.797.048;Centro Fluminense
3306008;RJ;Tres Rios;-432.116.094.443;-22.117.448.001;Centro Fluminense
3306107;RJ;Valenca;-437.048.436.783;-222.447.194.312;Sul Fluminense
3306156;RJ;Varre-Sai;-418.632.953.883;-209.292.976.639;Noroeste Fluminense
3306206;RJ;Vassouras;-436.638.740.245;-22.409.007.573;Metropolitana do Rio de Janeiro
3306305;RJ;Volta Redonda;-440.935.218.847;-225.099.676.008;Sul Fluminense
3500105;SP;Adamantina;-510.733.647.496;-2.168.831.148;Presidente Prudente
3500204;SP;Adolfo;-496.497.214.256;-212.327.297.773;So Jos do Rio Preto
3500303;SP;Aguai;-469.796.931.093;-22.059.684;Campinas
3500402;SP;Aguas da Prata;-467.167.667.096;-21.934.829;Campinas
3500501;SP;Aguas de Lindoia;-466.317.788.359;-224.738.220.362;Campinas
3500550;SP;Aguas de Santa Barbara;-492.386.077.671;-228.691.494.094;Bauru
3500600;SP;Aguas de Sao Pedro;-47.883.974.741;-225.973.395.539;Piracicaba
3500709;SP;Agudos;-489.901.562.879;-22.474.037;Bauru
3500758;SP;Alambari;-478.935.883.872;-235.538.988.927;Itapetininga
3500808;SP;Alfredo Marcondes;-514.129.380.665;-219.527.411.236;Presidente Prudente
3500907;SP;Altair;-490.601.107.542;-205.233.048.816;So Jos do Rio Preto
3501004;SP;Altinopolis;-473.732.802.929;-210.245.826.446;Ribeiro Preto
3501103;SP;Alto Alegre;-501.635.967.961;-215.816.894.572;Araatuba
3501152;SP;Aluminio;-472.590.569.185;-235.333.730.478;Macro Metropolitana Paulista
3501202;SP;Alvares Florence;-499.111.848.125;-203.198.762.474;So Jos do Rio Preto
3501301;SP;Alvares Machado;-51.468.797.273;-22.077.778.995;Presidente Prudente
3501400;SP;Alvaro de Carvalho;-497.206.090.203;-22.076.374.634;Marlia
3501509;SP;Alvinlandia;-497.630.330.294;-224.450.101.516;Marlia
3501608;SP;Americana;-473.303.629.264;-227.408.835;Campinas
3501707;SP;Americo Brasiliense;-481.066.045.618;-217.300.365;Araraquara
3501806;SP;Americo de Campos;-497.270.268.374;-202.964.019.436;So Jos do Rio Preto
3501905;SP;Amparo;-467.650.856.905;-226.993.886.263;Campinas
3502002;SP;Analandia;-476.607.664.159;-221.287.854.993;Araraquara
3502101;SP;Andradina;-513.788.477.948;-20.901.463.515;Araatuba
3502200;SP;Angatuba;-484.067.596.165;-23.483.987;Itapetininga
3502309;SP;Anhembi;-481.269.268.306;-227.863.209.396;Bauru
3502408;SP;Anhumas;-513.860.744.233;-222.932.371.758;Presidente Prudente
3502507;SP;Aparecida;-452.294.293.381;-22.848.154;Vale do Paraba Paulista
3502606;SP;Aparecida d'Oeste;-508.856.157.062;-204.508.453.725;So Jos do Rio Preto
3502705;SP;Apiai;-488.486.599.046;-24.513.316;Itapetininga
3502754;SP;Aracariguama;-470.715.476.362;-234.300.408.482;Macro Metropolitana Paulista
3502804;SP;Aracatuba;-504.392.260.728;-21.205.476;Araatuba
3502903;SP;Aracoiaba da Serra;-475.872.429.386;-235.073.197.972;Macro Metropolitana Paulista
3503000;SP;Aramina;-47.786.013.041;-200.899.442.071;Ribeiro Preto
3503109;SP;Arandu;-490.509.758.715;-231.334.071.156;Bauru
3503158;SP;Arapei;-444.481.065.568;-226.747.987.233;Vale do Paraba Paulista
3503208;SP;Araraquara;-481.744.399.375;-217.903.595;Araraquara
3503307;SP;Araras;-473.858.295.275;-223.570.865.197;Piracicaba
3503356;SP;Arco-Iris;-504.649.108.683;-21.773.914.025;Marlia
3503406;SP;Arealva;-489.204.148.014;-220.247.674.993;Bauru
3503505;SP;Areias;-446.994.320.051;-225.821.938.859;Vale do Paraba Paulista
3503604;SP;Areiopolis;-486.655.945.585;-226.739.404.492;Bauru
3503703;SP;Ariranha;-487.883.365.641;-211.861.274.429;So Jos do Rio Preto
3503802;SP;Artur Nogueira;-471.643.011.503;-225.713.430.105;Campinas
3503901;SP;Aruja;-463.204.896.001;-23.395.826.741;Metropolitana de So Paulo
3503950;SP;Aspasia;-507.269.626.714;-201.581.899.859;So Jos do Rio Preto
3504008;SP;Assis;-5.041.751.004;-2.266.283.502;Assis
3504107;SP;Atibaia;-465.550.625.007;-23.116.308;Macro Metropolitana Paulista
3504206;SP;Auriflama;-505.539.593.332;-206.873.348.995;So Jos do Rio Preto
3504305;SP;Avai;-493.368.150.412;-221.567.721.163;Bauru
3504404;SP;Avanhandava;-499.426.973.012;-214.608.705.607;Araatuba
3504503;SP;Avare;-489.232.631.944;-231.031.935;Bauru
3504602;SP;Bady Bassitt;-494.485.737.093;-209.185.637.796;So Jos do Rio Preto
3504701;SP;Balbinos;-493.564.734.994;-21.901.523.782;Bauru
3504800;SP;Balsamo;-4.957.932.769;-207.382.637.782;So Jos do Rio Preto
3504909;SP;Bananal;-44.323.330.129;-226.826.159.993;Vale do Paraba Paulista
3505005;SP;Barao de Antonina;-495.660.638.969;-236.271.105.197;Itapetininga
3505104;SP;Barbosa;-499.539.885.165;-21.259.025.922;Araatuba
3505203;SP;Bariri;-487.415.247.712;-22.071.978;Bauru
3505302;SP;Barra Bonita;-485.632.292.276;-224.911.455;Bauru
3505351;SP;Barra do Chapeu;-490.271.391.368;-244.714.259.993;Itapetininga
3505401;SP;Barra do Turvo;-485.023.434.528;-24.759.386.656;Litoral Sul Paulista
3505500;SP;Barretos;-485.673.778.395;-20.558.455.515;Ribeiro Preto
3505609;SP;Barrinha;-481.628.135.185;-211.917.435;Ribeiro Preto
3505708;SP;Barueri;-468.746.528.865;-23.508.902;Metropolitana de So Paulo
3505807;SP;Bastos;-507.348.708.619;-2.192.103.747;Marlia
3505906;SP;Batatais;-475.861.067.269;-208.919.295;Ribeiro Preto
3506003;SP;Bauru;-490.830.008.671;-223.251.225;Bauru
3506102;SP;Bebedouro;-484.773.621.747;-2.094.981.552;Ribeiro Preto
3506201;SP;Bento de Abreu;-508.118.522.148;-212.691.080.212;Araatuba
3506300;SP;Bernardino de Campos;-494.740.434.847;-23.013.553.004;Assis
3506359;SP;Bertioga;-461.365.383.351;-238.540.145;Metropolitana de So Paulo
3506409;SP;Bilac;-504.811.104.805;-214.025.711.352;Araatuba
3506508;SP;Birigui;-50.339.328.517;-212.923.922.882;Araatuba
3506607;SP;Biritiba-Mirim;-460.412.122.248;-235.710.333.875;Metropolitana de So Paulo
3506706;SP;Boa Esperanca do Sul;-48.390.596.907;-219.924.841.634;Araraquara
3506805;SP;Bocaina;-485.204.936.244;-221.339.225.457;Bauru
3506904;SP;Bofete;-482.600.330.588;-2.310.252;Bauru
3507001;SP;Boituva;-47.671.473.498;-232.819.440.035;Itapetininga
3507100;SP;Bom Jesus dos Perdoes;-464.664.928.426;-231.308.374.287;Macro Metropolitana Paulista
3507159;SP;Bom Sucesso de Itarare;-491.437.619.226;-243.182.628.407;Itapetininga
3507209;SP;Bora;-505.448.809.992;-222.701.171.067;Assis
3507308;SP;Boraceia;-487.792.182.832;-221.932.056.544;Bauru
3507407;SP;Borborema;-490.726.402.479;-216.215.379.942;Araraquara
3507456;SP;Borebi;-489.715.958.405;-225.678.331.169;Bauru
